Time,MF2_ANEMOMETER_RELATIVE_WIND_DIRECTION,MF2_ANEMOMETER_WIND_SPEED_KNOTS,SHIP_ANEMOMETER_1_RELATIVE,SHIP_ANEMOMETER_1_WINDSPEED,SHIP_ANEMOMETER_2_RELATIVE,SHIP_ANEMOMETER_2_WINDSPEED,SHIP_ANEMOMETER_3_RELATIVE,SHIP_ANEMOMETER_3_WINDSPEED
239:09:38:29.675,64,15.3,71,3,80,8,47,10
239:09:38:29.700,64,15.3,71,3,80,8,47,10
239:09:38:29.725,64,15.3,71,3,80,8,47,10
239:09:38:29.750,64,15.3,71,3,80,8,47,10
239:09:38:29.775,64,15.3,71,3,80,8,47,10
239:09:38:29.800,64,15.3,71,3,80,8,47,10
239:09:38:29.825,64,15.3,71,3,80,8,47,10
239:09:38:29.850,64,15.3,72,3,80,8,47,10
239:09:38:29.875,64,15.3,72,3,80,8,47,10
239:09:38:29.900,64,15.3,72,3,80,8,47,10
239:09:38:29.925,64,15.3,72,3,80,8,47,9
239:09:38:29.950,64,15.3,72,3,80,8,47,9
239:09:38:29.975,65,14.5,72,3,80,8,47,9
239:09:38:30.000,65,14.5,72,3,80,8,47,9
239:09:38:30.025,65,14.5,72,3,80,8,47,9
239:09:38:30.050,65,14.5,72,3,80,8,47,9
239:09:38:30.075,65,14.5,72,3,80,8,47,9
239:09:38:30.100,65,14.5,72,3,80,8,47,9
239:09:38:30.125,65,14.5,71,3,80,8,47,9
239:09:38:30.150,65,14.5,71,3,80,8,47,9
239:09:38:30.175,65,14.5,71,3,80,8,47,9
239:09:38:30.200,65,14.5,71,3,80,8,47,9
239:09:38:30.225,65,14.5,71,3,80,8,47,9
239:09:38:30.250,65,14.5,71,3,80,8,47,9
239:09:38:30.275,65,14.5,71,3,80,8,47,9
239:09:38:30.300,65,14.5,71,3,80,8,47,9
239:09:38:30.325,65,14.5,71,3,80,8,47,9
239:09:38:30.350,65,14.5,71,3,80,8,47,9
239:09:38:30.375,65,14.5,71,3,80,8,47,9
239:09:38:30.400,65,14.5,71,3,80,8,47,9
239:09:38:30.425,65,14.5,71,3,80,8,47,9
239:09:38:30.450,65,14.5,71,3,80,8,47,9
239:09:38:30.475,61,14.3,71,3,80,8,47,9
239:09:38:30.500,61,14.3,71,3,80,8,47,9
239:09:38:30.525,61,14.3,71,3,80,8,47,9
239:09:38:30.550,61,14.3,71,3,80,8,47,9
239:09:38:30.575,61,14.3,71,3,80,8,47,9
239:09:38:30.600,61,14.3,71,3,80,8,47,9
239:09:38:30.625,61,14.3,71,3,80,8,47,9
239:09:38:30.650,61,14.3,71,3,80,8,47,9
239:09:38:30.675,61,14.3,71,3,81,8,47,9
239:09:38:30.700,61,14.3,71,3,81,8,47,9
239:09:38:30.725,61,14.3,71,3,81,8,47,9
239:09:38:30.750,61,14.3,71,3,81,8,47,9
239:09:38:30.775,61,14.3,71,3,81,8,47,9
239:09:38:30.800,61,14.3,71,3,81,8,47,9
239:09:38:30.825,61,14.3,71,3,81,8,47,9
239:09:38:30.850,61,14.3,71,3,81,8,47,9
239:09:38:30.875,61,14.3,71,3,81,8,47,9
239:09:38:30.900,61,14.3,71,3,81,8,47,9
239:09:38:30.925,61,14.3,71,3,81,8,47,9
239:09:38:30.950,61,14.3,71,3,81,8,48,9
239:09:38:30.975,61,14,71,3,81,8,48,9
239:09:38:31.000,61,14,71,3,81,8,48,9
239:09:38:31.025,61,14,71,3,81,8,48,9
239:09:38:31.050,61,14,71,3,81,8,48,9
239:09:38:31.075,61,14,71,3,81,8,48,9
239:09:38:31.100,61,14,71,3,81,8,48,9
239:09:38:31.125,61,14,69,2,81,8,48,9
239:09:38:31.150,61,14,69,2,82,9,48,9
239:09:38:31.175,61,14,69,2,82,9,48,9
239:09:38:31.200,61,14,69,2,82,9,48,8
239:09:38:31.225,61,14,69,2,82,9,48,8
239:09:38:31.250,61,14,69,2,82,9,48,8
239:09:38:31.275,61,14,69,2,82,9,48,8
239:09:38:31.300,61,14,69,2,82,9,48,8
239:09:38:31.325,61,14,69,2,82,9,48,8
239:09:38:31.350,61,14,67,2,82,9,48,8
239:09:38:31.375,61,14,67,2,82,9,48,8
239:09:38:31.400,61,14,67,2,82,9,48,8
239:09:38:31.425,61,14,67,2,83,9,48,8
239:09:38:31.450,61,14,67,2,83,9,48,8
239:09:38:31.475,62,13.9,67,2,83,9,48,8
239:09:38:31.500,62,13.9,67,2,83,9,48,8
239:09:38:31.525,62,13.9,67,2,83,9,48,8
239:09:38:31.550,62,13.9,67,2,83,9,48,8
239:09:38:31.575,62,13.9,67,2,83,9,48,8
239:09:38:31.600,62,13.9,67,2,83,9,48,8
239:09:38:31.625,62,13.9,64,2,83,9,48,8
239:09:38:31.650,62,13.9,64,2,83,9,48,8
239:09:38:31.675,62,13.9,64,2,83,9,48,8
239:09:38:31.700,62,13.9,64,2,83,9,48,8
239:09:38:31.725,62,13.9,64,2,83,9,48,8
239:09:38:31.750,62,13.9,64,2,83,9,48,8
239:09:38:31.775,62,13.9,64,2,83,9,48,8
239:09:38:31.800,62,13.9,64,2,83,9,48,8
239:09:38:31.825,62,13.9,64,2,83,9,48,8
239:09:38:31.850,62,13.9,63,2,83,9,48,8
239:09:38:31.875,62,13.9,63,2,83,9,48,8
239:09:38:31.900,62,13.9,63,2,83,9,48,8
239:09:38:31.925,62,13.9,63,2,82,9,48,8
239:09:38:31.950,62,13.9,63,2,82,9,48,8
239:09:38:31.975,60,14,63,2,82,9,48,8
239:09:38:32.000,60,14,63,2,82,9,48,8
239:09:38:32.025,60,14,63,2,82,9,48,8
239:09:38:32.050,60,14,63,2,82,9,48,8
239:09:38:32.075,60,14,63,2,82,9,48,8
239:09:38:32.100,60,14,63,2,82,9,48,8
239:09:38:32.125,60,14,58,2,82,9,48,8
239:09:38:32.150,60,14,58,2,82,9,48,8
239:09:38:32.175,60,14,58,2,82,9,48,8
239:09:38:32.200,60,14,58,2,82,9,47,8
239:09:38:32.225,60,14,58,2,82,9,47,8
239:09:38:32.250,60,14,58,2,82,9,47,8
239:09:38:32.275,60,14,58,2,82,9,47,8
239:09:38:32.300,60,14,58,2,82,9,47,8
239:09:38:32.325,60,14,58,2,82,9,47,8
239:09:38:32.350,60,14,54,2,82,9,47,8
239:09:38:32.375,60,14,54,2,82,9,47,8
239:09:38:32.400,60,14,54,2,82,9,47,8
239:09:38:32.425,60,14,54,2,82,9,47,8
239:09:38:32.450,60,14,54,2,82,9,46,8
239:09:38:32.475,59,14.1,54,2,82,9,46,8
239:09:38:32.500,59,14.1,54,2,82,9,46,8
239:09:38:32.525,59,14.1,54,2,82,9,46,8
239:09:38:32.550,59,14.1,54,2,82,9,46,8
239:09:38:32.575,59,14.1,54,2,82,9,46,8
239:09:38:32.600,59,14.1,54,2,82,9,46,8
239:09:38:32.625,59,14.1,54,2,82,9,46,8
239:09:38:32.650,59,14.1,54,2,82,9,46,8
239:09:38:32.675,59,14.1,54,2,82,9,46,8
239:09:38:32.700,59,14.1,54,2,82,9,46,8
239:09:38:32.725,59,14.1,54,2,82,9,46,8
239:09:38:32.750,59,14.1,54,2,82,9,46,8
239:09:38:32.775,59,14.1,54,2,82,9,46,8
239:09:38:32.800,59,14.1,54,2,82,9,46,8
239:09:38:32.825,59,14.1,54,2,82,9,46,8
239:09:38:32.850,59,14.1,50,2,82,9,46,8
239:09:38:32.875,59,14.1,50,2,82,9,46,8
239:09:38:32.900,59,14.1,50,2,82,9,46,8
239:09:38:32.925,59,14.1,50,2,82,9,46,8
239:09:38:32.950,59,14.1,50,2,82,9,45,8
239:09:38:32.975,60,13.8,50,2,82,9,45,8
239:09:38:33.000,60,13.8,50,2,82,9,45,8
239:09:38:33.025,60,13.8,50,2,82,9,45,8
239:09:38:33.050,60,13.8,50,2,82,9,45,8
239:09:38:33.075,60,13.8,50,2,82,9,45,8
239:09:38:33.100,60,13.8,50,2,82,9,45,8
239:09:38:33.125,60,13.8,49,2,82,9,45,8
239:09:38:33.150,60,13.8,49,2,82,9,45,8
239:09:38:33.175,60,13.8,49,2,83,9,45,8
239:09:38:33.200,60,13.8,49,2,83,9,44,8
239:09:38:33.225,60,13.8,49,2,83,9,44,8
239:09:38:33.250,60,13.8,49,2,83,9,44,8
239:09:38:33.275,60,13.8,49,2,83,9,44,8
239:09:38:33.300,60,13.8,49,2,83,9,44,8
239:09:38:33.325,60,13.8,49,2,83,9,44,8
239:09:38:33.350,60,13.8,49,2,83,9,44,8
239:09:38:33.375,60,13.8,49,2,83,9,44,8
239:09:38:33.400,60,13.8,49,2,83,9,44,8
239:09:38:33.425,60,13.8,49,2,83,9,44,8
239:09:38:33.450,60,13.8,49,2,83,9,43,8
239:09:38:33.475,61,13.6,49,2,83,9,43,8
239:09:38:33.500,61,13.6,49,2,83,9,43,8
239:09:38:33.525,61,13.6,49,2,83,9,43,8
239:09:38:33.550,61,13.6,49,2,83,9,43,8
239:09:38:33.575,61,13.6,49,2,83,9,43,8
239:09:38:33.600,61,13.6,49,2,83,9,43,8
239:09:38:33.625,61,13.6,49,2,83,9,43,8
239:09:38:33.650,61,13.6,49,2,83,9,43,8
239:09:38:33.675,61,13.6,49,2,82,9,43,8
239:09:38:33.700,61,13.6,49,2,82,9,43,8
239:09:38:33.725,61,13.6,49,2,82,9,42,8
239:09:38:33.750,61,13.6,49,2,82,9,42,8
239:09:38:33.775,61,13.6,49,2,82,9,42,8
239:09:38:33.800,61,13.6,49,2,82,9,42,8
239:09:38:33.825,61,13.6,49,2,82,9,42,8
239:09:38:33.850,61,13.6,50,2,82,9,42,8
239:09:38:33.875,61,13.6,50,2,82,9,42,8
239:09:38:33.900,61,13.6,50,2,82,9,42,8
239:09:38:33.925,61,13.6,50,2,82,9,42,8
239:09:38:33.950,61,13.6,50,2,82,9,42,8
239:09:38:33.975,61,13.6,50,2,82,9,42,8
239:09:38:34.000,61,13.6,50,2,82,9,42,8
239:09:38:34.025,61,13.6,50,2,82,9,42,8
239:09:38:34.050,61,13.6,50,2,82,9,42,8
239:09:38:34.075,61,13.6,50,2,82,9,42,8
239:09:38:34.100,61,13.6,50,2,82,9,42,8
239:09:38:34.125,61,13.6,50,2,82,9,42,8
239:09:38:34.150,61,13.6,50,2,82,9,42,8
239:09:38:34.175,61,13.6,50,2,82,9,42,8
239:09:38:34.200,61,13.6,50,2,82,9,42,8
239:09:38:34.225,61,13.6,50,2,82,9,41,8
239:09:38:34.250,61,13.6,50,2,82,9,41,8
239:09:38:34.275,61,13.6,50,2,82,9,41,8
239:09:38:34.300,61,13.6,50,2,82,9,41,8
239:09:38:34.325,61,13.6,50,2,82,9,41,8
239:09:38:34.350,61,13.6,50,2,82,9,41,8
239:09:38:34.375,61,13.6,50,2,82,9,41,8
239:09:38:34.400,61,13.6,50,2,82,9,41,8
239:09:38:34.425,61,13.6,50,2,81,9,41,8
239:09:38:34.450,61,13.6,50,2,81,9,41,8
239:09:38:34.475,62,13.8,50,2,81,9,41,8
239:09:38:34.500,62,13.8,50,2,81,9,41,8
239:09:38:34.525,62,13.8,50,2,81,9,41,8
239:09:38:34.550,62,13.8,50,2,81,9,41,8
239:09:38:34.575,62,13.8,50,2,81,9,41,8
239:09:38:34.600,62,13.8,50,2,81,9,41,8
239:09:38:34.625,62,13.8,50,2,81,9,41,8
239:09:38:34.650,62,13.8,50,2,81,9,41,8
239:09:38:34.675,62,13.8,50,2,79,9,41,8
239:09:38:34.700,62,13.8,50,2,79,9,41,8
239:09:38:34.725,62,13.8,50,2,79,9,40,8
239:09:38:34.750,62,13.8,50,2,79,9,40,8
239:09:38:34.775,62,13.8,50,2,79,9,40,8
239:09:38:34.800,62,13.8,50,2,79,9,40,8
239:09:38:34.825,62,13.8,50,2,79,9,40,8
239:09:38:34.850,62,13.8,50,2,79,9,40,8
239:09:38:34.875,62,13.8,50,2,79,9,40,8
239:09:38:34.900,62,13.8,50,2,75,9,40,8
239:09:38:34.925,62,13.8,50,2,75,9,41,8
239:09:38:34.950,62,13.8,50,2,75,9,41,8
239:09:38:34.975,63,14.2,50,2,75,9,41,8
239:09:38:35.000,63,14.2,50,2,75,9,41,8
239:09:38:35.025,63,14.2,50,2,75,9,41,8
239:09:38:35.050,63,14.2,50,2,75,9,41,8
239:09:38:35.075,63,14.2,50,2,75,9,41,8
239:09:38:35.100,63,14.2,52,2,75,9,41,8
239:09:38:35.125,63,14.2,52,2,75,9,41,8
239:09:38:35.150,63,14.2,52,2,75,9,41,8
239:09:38:35.175,63,14.2,52,2,72,9,41,8
239:09:38:35.200,63,14.2,52,2,72,9,41,9
239:09:38:35.225,63,14.2,52,2,72,9,41,9
239:09:38:35.250,63,14.2,52,2,72,9,41,9
239:09:38:35.275,63,14.2,52,2,72,9,41,9
239:09:38:35.300,63,14.2,52,2,72,9,41,9
239:09:38:35.325,63,14.2,52,2,72,9,41,9
239:09:38:35.350,63,14.2,54,2,72,9,41,9
239:09:38:35.375,63,14.2,54,2,72,9,41,9
239:09:38:35.400,63,14.2,54,2,72,9,41,9
239:09:38:35.425,63,14.2,54,2,70,9,41,9
239:09:38:35.450,63,14.2,54,2,70,9,41,9
239:09:38:35.475,63,14.1,54,2,70,9,41,9
239:09:38:35.500,63,14.1,54,2,70,9,41,9
239:09:38:35.525,63,14.1,54,2,70,9,41,9
239:09:38:35.550,63,14.1,54,2,70,9,41,9
239:09:38:35.575,63,14.1,54,2,70,9,41,9
239:09:38:35.600,63,14.1,55,2,70,9,41,9
239:09:38:35.625,63,14.1,55,2,70,9,41,9
239:09:38:35.650,63,14.1,55,2,70,9,41,9
239:09:38:35.675,63,14.1,55,2,70,9,41,9
239:09:38:35.700,63,14.1,55,2,70,9,41,9
239:09:38:35.725,63,14.1,55,2,70,9,41,10
239:09:38:35.750,63,14.1,55,2,70,9,41,10
239:09:38:35.775,63,14.1,55,2,70,9,41,10
239:09:38:35.800,63,14.1,55,2,70,9,41,10
239:09:38:35.825,63,14.1,55,2,70,9,41,10
239:09:38:35.850,63,14.1,57,2,70,9,41,10
239:09:38:35.875,63,14.1,57,2,70,9,41,10
239:09:38:35.900,63,14.1,57,2,70,9,41,10
239:09:38:35.925,63,14.1,57,2,70,9,41,10
239:09:38:35.950,63,14.1,57,2,70,9,41,10
239:09:38:35.975,63,14.2,57,2,70,9,41,10
239:09:38:36.000,63,14.2,57,2,70,9,41,10
239:09:38:36.025,63,14.2,57,2,70,9,41,10
239:09:38:36.050,63,14.2,57,2,70,9,41,10
239:09:38:36.075,63,14.2,57,2,70,9,41,10
239:09:38:36.100,63,14.2,57,2,70,9,41,10
239:09:38:36.125,63,14.2,58,2,70,9,41,10
239:09:38:36.150,63,14.2,58,2,70,9,41,10
239:09:38:36.175,63,14.2,58,2,70,9,41,10
239:09:38:36.200,63,14.2,58,2,70,9,41,10
239:09:38:36.225,63,14.2,58,2,70,9,40,10
239:09:38:36.250,63,14.2,58,2,70,9,40,10
239:09:38:36.275,63,14.2,58,2,70,9,40,10
239:09:38:36.300,63,14.2,58,2,70,9,40,10
239:09:38:36.325,63,14.2,58,2,70,9,40,10
239:09:38:36.350,63,14.2,57,2,70,9,40,10
239:09:38:36.375,63,14.2,57,2,70,9,40,10
239:09:38:36.400,63,14.2,57,2,70,9,40,10
239:09:38:36.425,63,14.2,57,2,71,9,40,10
239:09:38:36.450,63,14.2,57,2,71,9,39,10
239:09:38:36.475,63,14.1,57,2,71,9,39,10
239:09:38:36.500,63,14.1,57,2,71,9,39,10
239:09:38:36.525,63,14.1,57,2,71,9,39,10
239:09:38:36.550,63,14.1,57,2,71,9,39,10
239:09:38:36.575,63,14.1,57,2,71,9,39,10
239:09:38:36.600,63,14.1,57,2,71,9,39,10
239:09:38:36.625,63,14.1,56,2,71,9,39,10
239:09:38:36.650,63,14.1,56,2,71,9,39,10
239:09:38:36.675,63,14.1,56,2,72,9,39,10
239:09:38:36.700,63,14.1,56,2,72,9,39,10
239:09:38:36.725,63,14.1,56,2,72,9,38,10
239:09:38:36.750,63,14.1,56,2,72,9,38,10
239:09:38:36.775,63,14.1,56,2,72,9,38,10
239:09:38:36.800,63,14.1,56,2,72,9,38,10
239:09:38:36.825,63,14.1,56,2,72,9,38,10
239:09:38:36.850,63,14.1,56,2,72,9,38,10
239:09:38:36.875,63,14.1,56,2,72,9,38,10
239:09:38:36.900,63,14.1,56,2,72,9,38,10
239:09:38:36.925,63,14.1,56,2,73,9,38,10
239:09:38:36.950,63,14.1,56,2,73,9,38,10
239:09:38:36.975,64,13.7,56,2,73,9,38,10
239:09:38:37.000,64,13.7,56,2,73,9,38,10
239:09:38:37.025,64,13.7,56,2,73,9,38,10
239:09:38:37.050,64,13.7,56,2,73,9,38,10
239:09:38:37.075,64,13.7,56,2,73,9,38,10
239:09:38:37.100,64,13.7,56,2,73,9,38,10
239:09:38:37.125,64,13.7,56,2,73,9,38,10
239:09:38:37.150,64,13.7,56,2,73,9,38,10
239:09:38:37.175,64,13.7,56,2,74,9,38,10
239:09:38:37.200,64,13.7,56,2,74,9,38,10
239:09:38:37.225,64,13.7,56,2,74,9,38,11
239:09:38:37.250,64,13.7,56,2,74,9,38,11
239:09:38:37.275,64,13.7,56,2,74,9,38,11
239:09:38:37.300,64,13.7,56,2,74,9,38,11
239:09:38:37.325,64,13.7,56,2,74,9,38,11
239:09:38:37.350,64,13.7,57,2,74,9,38,11
239:09:38:37.375,64,13.7,57,2,74,9,38,11
239:09:38:37.400,64,13.7,57,2,74,9,38,11
239:09:38:37.425,64,13.7,57,2,76,9,38,11
239:09:38:37.450,64,13.7,57,2,76,9,37,11
239:09:38:37.475,64,13.6,57,2,76,9,37,11
239:09:38:37.500,64,13.6,57,2,76,9,37,11
239:09:38:37.525,64,13.6,57,2,76,9,37,11
239:09:38:37.550,64,13.6,57,2,76,9,37,11
239:09:38:37.575,64,13.6,57,2,76,9,37,11
239:09:38:37.600,64,13.6,58,2,76,9,37,11
239:09:38:37.625,64,13.6,58,2,76,9,37,11
239:09:38:37.650,64,13.6,58,2,76,9,37,11
239:09:38:37.675,64,13.6,58,2,71,9,37,11
239:09:38:37.700,64,13.6,58,2,71,9,37,11
239:09:38:37.725,64,13.6,58,2,71,9,37,11
239:09:38:37.750,64,13.6,58,2,71,9,37,11
239:09:38:37.775,64,13.6,58,2,71,9,37,11
239:09:38:37.800,64,13.6,58,2,71,9,37,11
239:09:38:37.825,64,13.6,58,2,71,9,37,11
239:09:38:37.850,64,13.6,59,2,71,9,37,11
239:09:38:37.875,64,13.6,59,2,71,9,37,11
239:09:38:37.900,64,13.6,59,2,67,9,37,11
239:09:38:37.925,64,13.6,59,2,67,9,37,11
239:09:38:37.950,64,13.6,59,2,67,9,37,12
239:09:38:37.975,65,13.5,59,2,67,9,37,12
239:09:38:38.000,65,13.5,59,2,67,9,37,12
239:09:38:38.025,65,13.5,59,2,67,9,37,12
239:09:38:38.050,65,13.5,59,2,67,9,37,12
239:09:38:38.075,65,13.5,59,2,67,9,37,12
239:09:38:38.100,65,13.5,59,2,67,9,37,12
239:09:38:38.125,65,13.5,60,2,67,9,37,12
239:09:38:38.150,65,13.5,60,2,64,8,37,12
239:09:38:38.175,65,13.5,60,2,64,8,37,12
239:09:38:38.200,65,13.5,60,2,64,8,37,12
239:09:38:38.225,65,13.5,60,2,64,8,36,12
239:09:38:38.250,65,13.5,60,2,64,8,36,12
239:09:38:38.275,65,13.5,60,2,64,8,36,12
239:09:38:38.300,65,13.5,60,2,64,8,36,12
239:09:38:38.325,65,13.5,60,2,64,8,36,12
239:09:38:38.350,65,13.5,61,2,64,8,36,12
239:09:38:38.375,65,13.5,61,2,64,8,36,12
239:09:38:38.400,65,13.5,61,2,64,8,36,12
239:09:38:38.425,65,13.5,61,2,64,8,36,12
239:09:38:38.450,65,13.5,61,2,64,8,36,12
239:09:38:38.475,66,13.7,61,2,64,8,36,12
239:09:38:38.500,66,13.7,61,2,64,8,36,12
239:09:38:38.525,66,13.7,61,2,64,8,36,12
239:09:38:38.550,66,13.7,61,2,64,8,36,12
239:09:38:38.575,66,13.7,61,2,64,8,36,12
239:09:38:38.600,66,13.7,62,2,64,8,36,12
239:09:38:38.625,66,13.7,62,2,64,8,36,12
239:09:38:38.650,66,13.7,62,2,64,8,36,12
239:09:38:38.675,66,13.7,62,2,63,8,36,12
239:09:38:38.700,66,13.7,62,2,63,8,36,12
239:09:38:38.725,66,13.7,62,2,63,8,36,12
239:09:38:38.750,66,13.7,62,2,63,8,36,12
239:09:38:38.775,66,13.7,62,2,63,8,36,12
239:09:38:38.800,66,13.7,62,2,63,8,36,12
239:09:38:38.825,66,13.7,62,2,63,8,36,12
239:09:38:38.850,66,13.7,63,2,63,8,36,12
239:09:38:38.875,66,13.7,63,2,63,8,36,12
239:09:38:38.900,66,13.7,63,2,63,9,36,12
239:09:38:38.925,66,13.7,63,2,63,9,36,12
239:09:38:38.950,66,13.7,63,2,63,9,37,12
239:09:38:38.975,67,14.1,63,2,63,9,37,12
239:09:38:39.000,67,14.1,63,2,63,9,37,12
239:09:38:39.025,67,14.1,63,2,63,9,37,12
239:09:38:39.050,67,14.1,63,2,63,9,37,12
239:09:38:39.075,67,14.1,63,2,63,9,37,12
239:09:38:39.100,67,14.1,63,2,63,9,37,12
239:09:38:39.125,67,14.1,64,2,63,9,37,12
239:09:38:39.150,67,14.1,64,2,63,9,37,12
239:09:38:39.175,67,14.1,64,2,63,9,37,12
239:09:38:39.200,67,14.1,64,2,63,9,37,12
239:09:38:39.225,67,14.1,64,2,63,9,37,12
239:09:38:39.250,67,14.1,64,2,63,9,37,12
239:09:38:39.275,67,14.1,64,2,63,9,37,12
239:09:38:39.300,67,14.1,64,2,63,9,37,12
239:09:38:39.325,67,14.1,64,2,63,9,37,12
239:09:38:39.350,67,14.1,64,2,63,9,37,12
239:09:38:39.375,67,14.1,64,2,63,9,37,12
239:09:38:39.400,67,14.1,64,2,63,9,37,12
239:09:38:39.425,67,14.1,64,2,64,9,37,12
239:09:38:39.450,67,14.1,64,2,64,9,37,12
239:09:38:39.475,69,14.4,64,2,64,9,37,12
239:09:38:39.500,69,14.4,64,2,64,9,37,12
239:09:38:39.525,69,14.4,64,2,64,9,37,12
239:09:38:39.550,69,14.4,64,2,64,9,37,12
239:09:38:39.575,69,14.4,64,2,64,9,37,12
239:09:38:39.600,69,14.4,64,2,64,9,37,12
239:09:38:39.625,69,14.4,64,2,64,9,37,12
239:09:38:39.650,69,14.4,64,2,64,9,37,12
239:09:38:39.675,69,14.4,64,2,64,9,37,12
239:09:38:39.700,69,14.4,64,2,64,9,37,12
239:09:38:39.725,69,14.4,64,2,64,9,38,13
239:09:38:39.750,69,14.4,64,2,64,9,38,13
239:09:38:39.775,69,14.4,64,2,64,9,38,13
239:09:38:39.800,69,14.4,64,2,64,9,38,13
239:09:38:39.825,69,14.4,64,2,64,9,38,13
239:09:38:39.850,69,14.4,65,2,64,9,38,13
239:09:38:39.875,69,14.4,65,2,64,9,38,13
239:09:38:39.900,69,14.4,65,2,64,10,38,13
239:09:38:39.925,69,14.4,65,2,64,10,38,13
239:09:38:39.950,69,14.4,65,2,64,10,38,13
239:09:38:39.975,70,14.6,65,2,64,10,38,13
239:09:38:40.000,70,14.6,65,2,64,10,38,13
239:09:38:40.025,70,14.6,65,2,64,10,38,13
239:09:38:40.050,70,14.6,65,2,64,10,38,13
239:09:38:40.075,70,14.6,65,2,64,10,38,13
239:09:38:40.100,70,14.6,66,2,64,10,38,13
239:09:38:40.125,70,14.6,66,2,64,10,38,13
239:09:38:40.150,70,14.6,66,2,64,10,38,13
239:09:38:40.175,70,14.6,66,2,64,10,38,13
239:09:38:40.200,70,14.6,66,2,64,10,39,12
239:09:38:40.225,70,14.6,66,2,64,10,39,12
239:09:38:40.250,70,14.6,66,2,64,10,39,12
239:09:38:40.275,70,14.6,66,2,64,10,39,12
239:09:38:40.300,70,14.6,66,2,64,10,39,12
239:09:38:40.325,70,14.6,66,2,64,10,39,12
239:09:38:40.350,70,14.6,67,3,64,10,39,12
239:09:38:40.375,70,14.6,67,3,64,10,39,12
239:09:38:40.400,70,14.6,67,3,64,10,39,12
239:09:38:40.425,70,14.6,67,3,65,10,39,12
239:09:38:40.450,70,14.6,67,3,65,10,39,12
239:09:38:40.475,71,15,67,3,65,10,39,12
239:09:38:40.500,71,15,67,3,65,10,39,12
239:09:38:40.525,71,15,67,3,65,10,39,12
239:09:38:40.550,71,15,67,3,65,10,39,12
239:09:38:40.575,71,15,67,3,65,10,39,12
239:09:38:40.600,71,15,67,3,65,10,39,12
239:09:38:40.625,71,15,68,3,65,10,39,12
239:09:38:40.650,71,15,68,3,65,10,39,12
239:09:38:40.675,71,15,68,3,65,10,39,12
239:09:38:40.700,71,15,68,3,65,10,39,12
239:09:38:40.725,71,15,68,3,65,10,40,12
239:09:38:40.750,71,15,68,3,65,10,40,12
239:09:38:40.775,71,15,68,3,65,10,40,12
239:09:38:40.800,71,15,68,3,65,10,40,12
239:09:38:40.825,71,15,68,3,65,10,40,12
239:09:38:40.850,71,15,69,3,65,10,40,12
239:09:38:40.875,71,15,69,3,65,10,40,12
239:09:38:40.900,71,15,69,3,64,10,40,12
239:09:38:40.925,71,15,69,3,64,10,40,12
239:09:38:40.950,71,15,69,3,64,10,41,12
239:09:38:40.975,70,15.1,69,3,64,10,41,12
239:09:38:41.000,70,15.1,69,3,64,10,41,12
239:09:38:41.025,70,15.1,69,3,64,10,41,12
239:09:38:41.050,70,15.1,69,3,64,10,41,12
239:09:38:41.075,70,15.1,69,3,64,10,41,12
239:09:38:41.100,70,15.1,69,3,64,10,41,12
239:09:38:41.125,70,15.1,69,3,64,10,41,12
239:09:38:41.150,70,15.1,69,3,64,11,41,12
239:09:38:41.175,70,15.1,69,3,64,11,41,12
239:09:38:41.200,70,15.1,69,3,64,11,41,11
239:09:38:41.225,70,15.1,69,3,64,11,41,11
239:09:38:41.250,70,15.1,69,3,64,11,41,11
239:09:38:41.275,70,15.1,69,3,64,11,41,11
239:09:38:41.300,70,15.1,69,3,64,11,41,11
239:09:38:41.325,70,15.1,69,3,64,11,41,11
239:09:38:41.350,70,15.1,69,3,64,11,41,11
239:09:38:41.375,70,15.1,69,3,64,11,41,11
239:09:38:41.400,70,15.1,69,3,64,11,41,11
239:09:38:41.425,70,15.1,69,3,64,11,41,11
239:09:38:41.450,70,15.1,69,3,64,11,42,11
239:09:38:41.475,70,14.9,69,3,64,11,42,11
239:09:38:41.500,70,14.9,69,3,64,11,42,11
239:09:38:41.525,70,14.9,69,3,64,11,42,11
239:09:38:41.550,70,14.9,69,3,64,11,42,11
239:09:38:41.575,70,14.9,69,3,64,11,42,11
239:09:38:41.600,70,14.9,69,3,64,11,42,11
239:09:38:41.625,70,14.9,69,3,64,11,42,11
239:09:38:41.650,70,14.9,69,3,64,11,42,11
239:09:38:41.675,70,14.9,69,3,65,11,42,11
239:09:38:41.700,70,14.9,69,3,65,11,42,11
239:09:38:41.725,70,14.9,69,3,65,11,42,10
239:09:38:41.750,70,14.9,69,3,65,11,42,10
239:09:38:41.775,70,14.9,69,3,65,11,42,10
239:09:38:41.800,70,14.9,69,3,65,11,42,10
239:09:38:41.825,70,14.9,69,3,65,11,42,10
239:09:38:41.850,70,14.9,70,3,65,11,42,10
239:09:38:41.875,70,14.9,70,3,65,11,42,10
239:09:38:41.900,70,14.9,70,3,65,11,42,10
239:09:38:41.925,70,14.9,70,3,66,11,42,10
239:09:38:41.950,70,14.9,70,3,66,11,43,10
239:09:38:41.975,68,14.6,70,3,66,11,43,10
239:09:38:42.000,68,14.6,70,3,66,11,43,10
239:09:38:42.025,68,14.6,70,3,66,11,43,10
239:09:38:42.050,68,14.6,70,3,66,11,43,10
239:09:38:42.075,68,14.6,70,3,66,11,43,10
