Time,MF2_ANEMOMETER_RELATIVE_WIND_DIRECTION,MF2_ANEMOMETER_WIND_SPEED_KNOTS,SHIP_ANEMOMETER_1_RELATIVE,SHIP_ANEMOMETER_1_WINDSPEED,SHIP_ANEMOMETER_2_RELATIVE,SHIP_ANEMOMETER_2_WINDSPEED,SHIP_ANEMOMETER_3_RELATIVE,SHIP_ANEMOMETER_3_WINDSPEED
238:00:59:19.500,-10,46.3,-7,51,4,49,-85,45
238:00:59:20.000,-7,46.2,-8,51,4,49,-85,46
238:00:59:20.500,-9,42.7,-9,51,4,50,-89,46
238:00:59:21.000,-9,41.5,-10,51,3,51,-89,45
238:00:59:21.500,-9,42.5,-11,51,3,51,-70,44
238:00:59:22.000,-10,43.3,-12,51,3,51,-56,45
238:00:59:22.500,-9,42.8,-12,51,3,51,-45,46
238:00:59:23.000,-9,42.2,-13,51,3,51,-36,47
238:00:59:23.500,-8,41.8,-13,51,3,51,-30,48
238:00:59:24.000,-9,41.7,-13,50,3,51,-26,48
238:00:59:24.500,-9,41.7,-13,50,3,51,-22,49
238:00:59:25.000,-10,42.8,-13,50,3,51,-19,49
238:00:59:25.500,-9,42.4,-13,50,3,50,-17,49
238:00:59:26.000,-10,43,-13,50,3,51,-16,49
238:00:59:26.500,-10,42.8,-14,50,3,51,-16,49
238:00:59:27.000,-11,42.5,-14,50,3,51,-14,49
238:00:59:27.500,-12,40.8,-14,51,2,50,-12,49
238:00:59:28.000,-11,42.7,-14,50,2,50,-11,49
238:00:59:28.500,-11,41.3,-14,50,2,50,-11,48
238:00:59:29.000,-10,40.4,-14,50,2,50,-11,48
238:00:59:29.500,-11,39.4,-15,50,2,49,-11,49
238:00:59:30.000,-12,40,-15,50,2,49,-12,48
238:00:59:30.500,-10,40.5,-16,49,2,49,-12,48
238:00:59:31.000,-8,39.4,-16,49,2,49,-12,48
238:00:59:31.500,-5,40,-16,49,2,48,-12,48
238:00:59:32.000,-6,39.8,-15,49,2,48,-12,49
238:00:59:32.500,-11,40,-14,48,2,48,-12,49
238:00:59:33.000,-8,39.8,-13,47,2,48,-11,49
238:00:59:33.500,-7,41.7,-13,47,2,47,-10,49
238:00:59:34.000,-5,42.9,-12,47,2,47,-11,49
238:00:59:34.500,-4,44.5,-12,47,2,47,-11,48
238:00:59:35.000,-4,42,-11,47,3,48,-9,46
238:00:59:35.500,-5,42.8,-11,48,3,48,-31,44
238:00:59:36.000,-5,41.6,-11,48,4,49,-105,42
238:00:59:36.500,-6,40.7,-11,49,4,49,-163,41
238:00:59:37.000,-7,40.8,-11,49,4,50,-145,37
238:00:59:37.500,-4,42.6,-11,49,4,50,-135,33
238:00:59:38.000,-4,45,-11,49,5,50,-123,35
238:00:59:38.500,-3,45.8,-11,49,5,50,-119,39
238:00:59:39.000,-4,47.5,-10,49,5,51,-112,40
238:00:59:39.500,-3,47.5,-10,50,5,51,-110,40
238:00:59:40.000,-3,46.4,-10,50,5,52,-86,42
238:00:59:40.500,-6,43.8,-10,51,5,52,-90,44
238:00:59:41.000,-6,43.8,-10,51,5,52,-89,45
238:00:59:41.500,-6,44.2,-11,51,5,52,-71,47
238:00:59:42.000,-6,44.8,-10,52,5,52,-57,45
238:00:59:42.500,-9,44.8,-11,52,4,52,-46,44
238:00:59:43.000,-10,45.4,-11,52,4,52,-37,44
238:00:59:43.500,-11,44.6,-12,52,3,53,-72,45
238:00:59:44.000,-11,44.1,-13,53,3,53,-76,46
238:00:59:44.500,-10,43.3,-13,53,3,53,-61,47
238:00:59:45.000,-12,43.7,-13,53,3,53,-49,47
238:00:59:45.500,-11,43.7,-14,53,2,53,-40,48
238:00:59:46.000,-10,43.8,-14,52,2,53,-34,49
238:00:59:46.500,-9,44.1,-15,52,2,53,-29,50
238:00:59:47.000,-9,42.7,-15,52,3,52,-25,50
238:00:59:47.500,-8,42.5,-15,51,2,52,-21,51
238:00:59:48.000,-8,42.2,-14,51,2,52,-18,51
238:00:59:48.500,-7,42.2,-14,51,2,51,-16,51
238:00:59:49.000,-9,42,-14,51,2,51,-15,50
238:00:59:49.500,-9,43.4,-14,51,2,51,-14,50
238:00:59:50.000,-9,43.8,-13,51,2,51,-12,49
238:00:59:50.500,-10,44.2,-13,51,2,52,-33,49
238:00:59:51.000,-5,43,-14,51,2,52,-46,48
238:00:59:51.500,-10,43.8,-14,51,2,52,-38,47
238:00:59:52.000,-12,43.9,-14,51,46,51,-32,45
238:00:59:52.500,-9,43,-14,52,116,51,-26,43
238:00:59:53.000,-5,43.2,-14,52,108,50,-24,44
238:00:59:53.500,-3,42,-14,52,95,50,-22,46
238:00:59:54.000,-8,43,-13,51,74,50,-21,45
238:00:59:54.500,-5,43.4,-13,51,58,50,-20,43
238:00:59:55.000,-7,44.4,-13,51,45,51,-19,41
238:00:59:55.500,-6,44.5,-13,51,40,51,-18,40
238:00:59:56.000,-5,46.6,-13,51,31,51,-16,41
238:00:59:56.500,-8,47.3,-13,50,25,52,-14,42
238:00:59:57.000,-9,44.7,-13,51,82,52,-15,40
238:00:59:57.500,-10,43.3,-14,51,123,52,-15,38
238:00:59:58.000,-12,41.1,-14,51,108,52,-14,37
238:00:59:58.500,-10,40.8,-14,51,84,51,-13,37
238:00:59:59.000,-10,39.8,-14,51,65,51,-12,36
238:00:59:59.500,-12,40.7,-14,51,51,51,-10,36
238:01:00:00.000,-10,42.8,-15,51,45,50,-11,38
238:01:00:00.500,-5,43,-15,50,35,50,-11,41
238:01:00:01.000,-5,41.4,-15,50,28,50,-12,42
238:01:00:01.500,-5,42.2,-15,49,22,51,-11,44
238:01:00:02.000,-6,41.6,-14,49,18,50,-11,45
238:01:00:02.500,-9,39.5,-14,49,16,50,-31,46
238:01:00:03.000,-7,41.8,-13,49,13,50,-27,47
238:01:00:03.500,-6,42.2,-13,50,10,50,-23,48
238:01:00:04.000,-5,45.7,-12,50,8,50,-20,48
238:01:00:04.500,-7,43.3,-12,50,7,50,-38,49
238:01:00:05.000,-7,42.7,-12,50,6,50,-32,47
238:01:00:05.500,-9,42.7,-12,51,5,50,-27,45
238:01:00:06.000,-9,41.4,-12,51,4,50,-24,42
238:01:00:06.500,-7,40.8,-13,51,4,50,-21,41
238:01:00:07.000,-6,43.3,-13,50,3,50,-17,40
238:01:00:07.500,-9,41.8,-13,50,3,50,-57,40
238:01:00:08.000,-5,42.6,-12,50,3,50,-48,40
238:01:00:08.500,-7,41.5,-12,50,3,50,-40,39
238:01:00:09.000,-9,42,-12,50,3,50,-34,40
238:01:00:09.500,-8,44.3,-13,50,3,50,-28,42
238:01:00:10.000,-6,43.9,-13,51,3,50,-25,43
238:01:00:10.500,-2,45.2,-13,51,3,50,-22,45
238:01:00:11.000,-1,45.2,-12,51,4,51,-19,45
238:01:00:11.500,-1,45.1,-12,51,4,50,-17,46
238:01:00:12.000,-4,44.8,-11,51,5,50,-15,46
238:01:00:12.500,-5,43.4,-10,51,5,50,-13,46
238:01:00:13.000,-8,42.9,-10,51,5,50,-12,47
238:01:00:13.500,-6,42.1,-10,51,5,50,-11,48
238:01:00:14.000,-5,41.3,-10,50,5,50,-9,43
238:01:00:14.500,0,42.3,-11,50,5,50,-51,39
238:01:00:15.000,-6,42.5,-10,49,5,50,-41,41
238:01:00:15.500,-6,42.8,-9,48,5,50,-76,42
238:01:00:16.000,-5,42.7,-9,48,5,50,-61,44
238:01:00:16.500,-3,43.6,-10,49,4,50,-49,45
238:01:00:17.000,-5,41.2,-10,49,4,49,-41,43
238:01:00:17.500,-2,44.6,-9,49,5,49,-34,42
238:01:00:18.000,-3,41,-9,49,5,49,-28,41
238:01:00:18.500,-11,31.4,-9,49,4,48,-65,39
238:01:00:19.000,-5,40.9,-9,49,4,48,-54,40
238:01:00:19.500,-9,41,-9,49,4,48,-44,41
238:01:00:20.000,-5,44.1,-10,50,66,48,-116,42
238:01:00:20.500,-7,43.9,-10,50,101,48,-171,42
238:01:00:21.000,-2,42.7,-11,50,79,49,-137,41
238:01:00:21.500,-2,45,-11,51,62,49,-110,40
238:01:00:22.000,-1,43.1,-11,52,49,50,-89,39
238:01:00:22.500,-5,44.5,-11,52,44,50,-72,38
238:01:00:23.000,-5,42.8,-11,52,35,50,-58,39
238:01:00:23.500,-3,43.4,-11,52,28,50,-46,40
238:01:00:24.000,-4,42.8,-11,51,22,50,-38,41
238:01:00:24.500,-3,42.4,-11,51,19,50,-30,42
238:01:00:25.000,-2,42.7,-10,51,17,50,-25,44
238:01:00:25.500,-1,43,-10,50,14,50,-63,45
238:01:00:26.000,1,43,-10,50,13,50,-51,46
238:01:00:26.500,0,43.7,-9,50,12,50,-41,47
238:01:00:27.000,2,45.6,-9,49,12,49,-33,47
238:01:00:27.500,0,45.5,-9,49,11,49,-69,47
238:01:00:28.000,-1,46.8,-8,50,10,49,-54,45
238:01:00:28.500,0,46.2,-8,50,10,49,-85,44
238:01:00:29.000,-2,46.6,-8,50,9,49,-147,43
238:01:00:29.500,-4,45.2,-8,50,9,49,166,42
238:01:00:30.000,-7,43.9,-8,50,8,50,-151,42
238:01:00:30.500,-7,43.5,-9,51,7,50,-160,43
238:01:00:31.000,-8,42.7,-9,51,6,50,-124,43
238:01:00:31.500,-7,40.9,-10,51,6,51,-139,43
238:01:00:32.000,-7,40.5,-10,51,5,51,-113,42
238:01:00:32.500,-5,40.9,-11,51,4,51,-93,41
238:01:00:33.000,-7,41.8,-11,50,4,51,-74,43
238:01:00:33.500,-7,41.3,-12,50,4,51,-59,44
238:01:00:34.000,-6,41.3,-12,50,4,51,-48,46
238:01:00:34.500,-7,42.4,-12,50,3,52,-38,47
238:01:00:35.000,-7,41.3,-12,50,4,52,-32,48
238:01:00:35.500,-8,41.8,-12,50,4,51,-27,49
238:01:00:36.000,-7,42.4,-12,50,4,51,-23,49
238:01:00:36.500,-8,42,-12,50,4,51,-19,50
238:01:00:37.000,-9,41.3,-12,51,4,51,-17,50
238:01:00:37.500,-9,41.4,-13,51,4,51,-15,50
238:01:00:38.000,-9,41.3,-13,50,4,51,-14,49
238:01:00:38.500,-9,41.6,-13,50,3,51,-13,48
238:01:00:39.000,-9,41,-13,50,4,50,-14,45
238:01:00:39.500,-9,42.4,-13,50,4,50,-15,43
238:01:00:40.000,-9,41.8,-13,50,4,49,-14,44
238:01:00:40.500,-9,41.4,-13,49,3,49,-12,45
238:01:00:41.000,-9,41,-14,49,4,48,-12,46
238:01:00:41.500,-8,39.9,-14,48,3,48,-12,47
238:01:00:42.000,-6,40,-14,48,4,47,-13,47
238:01:00:42.500,-11,39.8,-13,48,4,47,-12,47
238:01:00:43.000,-6,37.8,-13,48,4,46,-13,48
238:01:00:43.500,-9,35,-13,47,4,45,-12,48
238:01:00:44.000,-6,40.8,-12,47,5,45,-12,47
238:01:00:44.500,0,39.5,-11,47,5,45,-11,47
238:01:00:45.000,2,40.1,-10,47,5,46,-11,47
238:01:00:45.500,-14,36.6,-10,47,5,47,-11,47
238:01:00:46.000,-5,40.5,-9,47,6,47,-11,45
238:01:00:46.500,-12,36.7,-9,48,5,46,-11,44
238:01:00:47.000,-16,36.5,-9,48,5,46,-11,44
238:01:00:47.500,-10,38.5,-10,48,4,46,-9,43
238:01:00:48.000,-7,40.9,-10,48,4,46,-9,43
238:01:00:48.500,-15,36,-10,47,5,46,-9,43
238:01:00:49.000,-7,40,-10,48,5,46,-10,42
238:01:00:49.500,-8,39,-10,48,5,46,-11,42
238:01:00:50.000,-10,40.7,-11,48,5,46,-11,42
238:01:00:50.500,-5,38.4,-11,48,4,46,-11,42
238:01:00:51.000,-5,39.4,-11,48,4,46,-11,43
238:01:00:51.500,-4,39.8,-10,47,5,46,-10,44
238:01:00:52.000,-5,39.2,-10,47,5,46,-11,45
238:01:00:52.500,-2,39.4,-10,46,4,46,-11,45
238:01:00:53.000,-1,38.9,-10,46,5,46,-11,45
238:01:00:53.500,-1,37.8,-10,45,6,46,-10,45
238:01:00:54.000,-4,38.9,-9,45,6,46,-10,45
238:01:00:54.500,-8,38.2,-9,45,5,46,-9,45
238:01:00:55.000,-8,41.1,-9,45,5,46,-10,43
238:01:00:55.500,-8,39.2,-9,45,5,46,-10,42
238:01:00:56.000,-4,39.2,-10,45,4,46,-89,41
238:01:00:56.500,-7,37.2,-10,45,4,46,-149,40
238:01:00:57.000,-1,39.1,-10,45,4,45,-118,41
238:01:00:57.500,2,38.7,-10,45,5,44,-93,41
238:01:00:58.000,2,38.6,-9,44,5,44,-76,41
238:01:00:58.500,2,40.6,-8,44,5,44,-61,41
238:01:00:59.000,2,36.3,-8,44,6,43,-51,41
238:01:00:59.500,3,33.7,-8,45,5,43,-42,42
238:01:01:00.000,4,36.2,-8,45,6,43,-34,42
238:01:01:00.500,3,38,-7,45,7,43,-28,41
238:01:01:01.000,3,39.2,-6,45,7,43,-22,41
238:01:01:01.500,1,38.5,-6,45,7,43,-61,41
238:01:01:02.000,-3,37.3,-44,45,7,43,-48,41
238:01:01:02.500,-2,39.6,-36,46,7,43,-82,42
238:01:01:03.000,-2,41.7,-33,46,7,44,-145,43
238:01:01:03.500,-1,40.8,-28,46,6,45,167,44
238:01:01:04.000,-1,38.9,-23,46,6,45,130,44
238:01:01:04.500,-3,40.3,-20,46,6,46,103,44
238:01:01:05.000,-4,40.2,-18,47,6,47,80,45
238:01:01:05.500,-4,40,-17,47,6,47,64,46
238:01:01:06.000,-8,37.3,-16,46,5,47,130,43
238:01:01:06.500,-2,38.8,-15,46,5,47,-179,41
238:01:01:07.000,-4,36.4,-13,46,6,47,-140,42
238:01:01:07.500,2,38.5,-12,46,6,47,-152,43
238:01:01:08.000,-3,40.4,-11,46,6,48,-120,43
238:01:01:08.500,-3,38.6,-10,47,6,49,-94,44
238:01:01:09.000,-3,38.7,-10,47,5,49,-74,46
238:01:01:09.500,-6,36,-10,48,5,49,-101,47
238:01:01:10.000,-1,38.8,-10,48,5,49,-80,45
238:01:01:10.500,1,36.8,-8,48,5,47,-63,44
238:01:01:11.000,2,35.5,-45,48,5,47,-51,46
238:01:01:11.500,1,41.9,-36,47,7,46,-41,47
238:01:01:12.000,3,43.9,-32,48,7,46,-34,44
238:01:01:12.500,0,42,-27,49,7,45,-28,42
238:01:01:13.000,-4,44.8,-22,49,6,46,-26,40
238:01:01:13.500,-4,43,-19,50,5,46,-24,39
238:01:01:14.000,-7,40.5,-17,50,4,47,-19,40
238:01:01:14.500,-10,42,-17,49,4,47,-58,40
238:01:01:15.000,-4,43.5,-16,49,66,47,-46,41
238:01:01:15.500,-9,41.5,-17,50,110,47,-37,41
238:01:01:16.000,-7,40.8,-16,50,86,48,-34,38
238:01:01:16.500,-5,40.5,-16,50,76,48,-32,36
238:01:01:17.000,-6,42.5,-15,51,59,49,-28,39
238:01:01:17.500,-6,40.9,-14,51,47,49,-24,41
238:01:01:18.000,-8,40,-14,51,37,50,-22,43
238:01:01:18.500,-5,40.1,-14,51,30,50,-20,45
238:01:01:19.000,-8,38.5,-14,50,26,50,-17,45
238:01:01:19.500,-8,37.1,-14,50,20,50,-36,46
238:01:01:20.000,-4,40.5,-13,49,16,50,-108,44
238:01:01:20.500,-5,38.1,-13,48,13,49,-162,43
238:01:01:21.000,-7,39.1,-13,48,12,50,-127,42
238:01:01:21.500,-8,40.2,-13,48,10,50,-100,42
238:01:01:22.000,-6,39.9,-13,48,9,50,-81,43
238:01:01:22.500,-14,38.2,-13,49,7,50,-66,45
238:01:01:23.000,-9,39,-13,49,6,49,-54,42
238:01:01:23.500,-7,40.8,-13,49,5,49,-44,39
238:01:01:24.000,-8,41.2,-13,49,5,49,-35,40
238:01:01:24.500,-8,42.1,-13,49,4,50,-71,41
238:01:01:25.000,-8,40.6,-13,49,4,50,-59,39
238:01:01:25.500,-8,40.6,-13,49,4,50,-48,38
238:01:01:26.000,-8,41.8,-13,50,4,50,-40,40
238:01:01:26.500,-7,40.4,-13,50,4,51,-33,41
238:01:01:27.000,-8,41.4,-13,50,4,51,-28,43
238:01:01:27.500,-9,40.5,-13,50,4,51,-24,44
238:01:01:28.000,-9,41.6,-13,50,4,51,-21,44
238:01:01:28.500,-7,42.9,-14,50,3,51,-18,45
238:01:01:29.000,-9,42.6,-13,50,4,51,-17,46
238:01:01:29.500,-10,42.5,-13,51,4,51,-15,47
238:01:01:30.000,-9,43.5,-13,51,4,51,-14,47
238:01:01:30.500,-9,42.4,-14,51,3,51,-13,48
238:01:01:31.000,-7,43.6,-14,51,3,51,-12,48
238:01:01:31.500,-8,43.6,-13,51,3,51,-11,48
238:01:01:32.000,-7,43.6,-13,51,3,52,-11,48
238:01:01:32.500,-6,43.2,-13,51,4,52,-10,48
238:01:01:33.000,-5,43.5,-12,52,4,52,-10,47
238:01:01:33.500,-6,43.2,-12,52,4,52,-9,47
238:01:01:34.000,-6,42.8,-12,52,4,52,-9,47
238:01:01:34.500,-6,42.4,-12,52,4,52,-8,47
238:01:01:35.000,-7,43,-12,52,4,52,-8,48
238:01:01:35.500,-7,43.1,-12,52,5,52,-8,49
238:01:01:36.000,-7,41.9,-12,52,5,52,-8,50
238:01:01:36.500,-7,40.7,-12,53,5,52,-8,50
238:01:01:37.000,-6,41.2,-12,53,4,52,-8,50
238:01:01:37.500,-4,42.4,-12,52,4,52,-8,50
238:01:01:38.000,-4,41.8,-12,52,4,51,-8,50
238:01:01:38.500,-3,41.1,-12,51,5,51,-7,50
238:01:01:39.000,-3,40.9,-11,51,5,51,-7,51
238:01:01:39.500,-6,40.6,-11,50,5,50,-7,51
238:01:01:40.000,-7,41.1,-10,50,5,50,-7,51
238:01:01:40.500,-1,45.3,-10,51,5,50,-6,51
238:01:01:41.000,-5,43.7,-10,51,5,50,-7,50
238:01:01:41.500,-3,44.4,-10,51,5,50,-7,49
238:01:01:42.000,-5,44.1,-10,52,6,50,-6,48
238:01:01:42.500,-4,46.1,-10,52,6,50,-49,47
238:01:01:43.000,-2,46,-9,52,6,51,-40,43
238:01:01:43.500,-3,43.8,-9,51,6,51,-32,41
238:01:01:44.000,-2,44.5,-9,51,6,52,-28,41
238:01:01:44.500,-4,44.9,-9,51,6,52,-25,42
238:01:01:45.000,-6,43.8,-10,51,6,52,-20,43
238:01:01:45.500,-5,43.4,-10,52,6,52,-59,43
238:01:01:46.000,-3,44.2,-10,52,6,52,-47,44
238:01:01:46.500,-2,44.7,-11,52,6,52,-38,45
238:01:01:47.000,-2,43.9,-10,52,6,52,-30,45
238:01:01:47.500,-4,42.3,-10,52,6,52,-67,45
238:01:01:48.000,-3,42.9,-10,52,6,52,-53,46
238:01:01:48.500,-4,42.2,-10,52,7,51,-85,47
238:01:01:49.000,-3,43.8,-10,52,7,51,-67,48
238:01:01:49.500,-1,44.6,-10,52,7,51,-53,48
238:01:01:50.000,-1,43.3,-9,51,6,51,-43,47
238:01:01:50.500,-1,43.2,-9,51,7,51,-34,47
238:01:01:51.000,-2,44.3,-9,50,7,50,-28,46
238:01:01:51.500,-3,43.5,-9,50,7,50,-23,45
238:01:01:52.000,-3,42.8,-9,50,7,50,-18,45
238:01:01:52.500,-4,41.6,-9,49,6,50,-58,46
238:01:01:53.000,-2,41.2,-9,49,6,50,-46,45
238:01:01:53.500,-1,41.8,-10,49,6,50,-80,45
238:01:01:54.000,2,42.3,-9,49,7,49,-63,45
238:01:01:54.500,0,44.4,-8,49,8,49,-93,45
238:01:01:55.000,0,43.6,-8,49,8,48,-72,45
238:01:01:55.500,1,42.4,-8,49,8,48,-99,45
238:01:01:56.000,-2,43.8,-8,49,8,48,-78,46
238:01:01:56.500,1,44.8,-8,50,9,49,-104,46
238:01:01:57.000,-1,44.2,-8,50,9,49,-81,46
238:01:01:57.500,-1,43.9,-8,50,9,49,-105,46
238:01:01:58.000,0,43.4,-7,51,9,49,-82,45
238:01:01:58.500,1,43.2,-7,51,9,49,-107,43
238:01:01:59.000,0,43.6,-7,51,9,49,-83,45
238:01:01:59.500,0,44.4,-7,50,9,49,-107,46
238:01:02:00.000,-2,45.2,-7,50,9,49,-83,47
238:01:02:00.500,-2,44,-7,50,9,49,-107,47
238:01:02:01.000,-1,44.6,-7,50,8,49,-85,47
238:01:02:01.500,-2,43.5,-7,50,8,49,-66,47
238:01:02:02.000,-2,44.4,-8,50,8,49,-51,46
238:01:02:02.500,-2,44.1,-8,50,8,49,-83,46
238:01:02:03.000,-3,43.2,-8,50,7,49,-65,46
238:01:02:03.500,-3,43.6,-8,50,7,49,-113,46
238:01:02:04.000,-1,43.7,-8,50,7,49,-88,44
238:01:02:04.500,-1,44.1,-9,50,7,49,-130,43
238:01:02:05.000,-1,43.9,-9,50,7,50,-102,43
238:01:02:05.500,-4,43,-9,50,8,50,-141,43
238:01:02:06.000,-5,40.8,-9,50,7,50,-111,44
238:01:02:06.500,-5,41.4,-9,50,7,50,-106,44
238:01:02:07.000,-4,41.4,-9,50,6,50,-83,45
238:01:02:07.500,-3,42.3,-10,50,6,49,-127,45
238:01:02:08.000,-3,42.8,-10,50,6,49,-99,46
238:01:02:08.500,-3,41.2,-10,50,6,49,-140,46
238:01:02:09.000,-4,40.2,-10,49,6,49,-110,47
238:01:02:09.500,-6,40.6,-10,49,6,49,-149,48
238:01:02:10.000,-5,40.2,-10,49,6,49,-116,48
238:01:02:10.500,-4,40.4,-11,49,6,49,-154,48
238:01:02:11.000,-5,40.7,-11,49,5,48,-120,48
238:01:02:11.500,-5,40.5,-11,49,5,48,-156,48
238:01:02:12.000,-4,40.4,-11,48,5,48,-122,48
238:01:02:12.500,-4,41.4,-11,48,5,48,-95,48
238:01:02:13.000,-2,40.8,-11,48,5,48,-75,49
238:01:02:13.500,-2,41.5,-11,47,6,48,-59,49
238:01:02:14.000,-2,41.2,-10,47,6,48,-48,48
238:01:02:14.500,-3,42.9,-10,47,6,47,-39,47
238:01:02:15.000,-4,41.4,-10,47,6,48,-32,47
238:01:02:15.500,-4,41.4,-10,47,6,48,-88,47
238:01:02:16.000,-3,42.6,-10,48,6,48,-69,47
238:01:02:16.500,-2,43.3,-10,48,6,49,-117,46
238:01:02:17.000,-3,42.2,-10,48,6,48,-92,45
238:01:02:17.500,-4,40.8,-10,49,6,48,-72,45
238:01:02:18.000,-4,41.8,-10,49,6,49,-57,44
238:01:02:18.500,-2,41.4,-10,49,7,49,-107,43
238:01:02:19.000,-2,42.4,-10,49,6,49,-85,44
238:01:02:19.500,-3,41.5,-10,49,6,49,-67,46
238:01:02:20.000,-4,40.5,-10,49,7,49,-52,44
238:01:02:20.500,-4,39.5,-10,49,7,49,-103,44
238:01:02:21.000,-6,38.6,-10,49,6,49,-81,45
238:01:02:21.500,-3,41.1,-10,49,6,49,-126,46
238:01:02:22.000,-4,42.1,-10,48,6,49,-99,44
238:01:02:22.500,0,46.6,-11,48,6,49,-140,42
238:01:02:23.000,0,47.1,-10,48,7,49,-109,44
238:01:02:23.500,0,47.1,-9,49,7,50,-148,45
238:01:02:24.000,-4,47.5,-9,49,7,51,-118,42
238:01:02:24.500,-2,46.8,-9,51,8,51,-93,40
238:01:02:25.000,-2,47.4,-9,51,7,52,-72,41
238:01:02:25.500,-3,45.9,-9,51,8,53,-119,41
238:01:02:26.000,-2,45.5,-9,52,7,53,-95,42
238:01:02:26.500,-3,46.3,-9,52,7,53,-75,42
238:01:02:27.000,-4,44.3,-9,53,6,53,-59,44
238:01:02:27.500,-4,43.5,-10,53,7,53,-109,45
238:01:02:28.000,-6,45.4,-10,53,6,54,-90,46
238:01:02:28.500,-7,45.5,-10,54,6,54,-74,46
238:01:02:29.000,-5,46.2,-10,54,5,54,-139,46
238:01:02:29.500,-4,45.7,-11,54,5,55,172,46
238:01:02:30.000,-4,46,-11,54,5,55,-149,44
238:01:02:30.500,-5,45.5,-11,54,6,55,-117,42
238:01:02:31.000,-8,43.7,-11,54,6,55,-93,43
238:01:02:31.500,-7,45.9,-11,54,6,55,-73,43
238:01:02:32.000,-5,44.7,-11,54,5,55,-61,41
238:01:02:32.500,-5,44.4,-11,55,6,55,-50,39
238:01:02:33.000,-6,43.8,-11,55,5,55,-39,41
238:01:02:33.500,-7,42.8,-11,55,5,55,-92,42
238:01:02:34.000,-8,43.6,-11,54,5,55,-74,43
238:01:02:34.500,-8,43.6,-11,54,5,54,-58,44
238:01:02:35.000,-8,45.5,-12,54,5,54,-47,46
238:01:02:35.500,-9,44.8,-12,54,5,54,-37,48
238:01:02:36.000,-7,43.7,-12,54,4,54,-31,48
238:01:02:36.500,-8,44.1,-12,54,4,54,-25,49
238:01:02:37.000,-8,44.3,-12,53,4,54,-22,49
238:01:02:37.500,-7,43.2,-13,53,4,54,-18,49
238:01:02:38.000,-9,43.3,-13,53,4,54,-15,48
238:01:02:38.500,-8,42.3,-13,53,4,53,-75,47
238:01:02:39.000,-7,43.1,-13,52,4,53,-60,49
238:01:02:39.500,-6,41.3,-13,52,4,53,-48,51
238:01:02:40.000,-6,40.6,-13,52,4,52,-39,51
238:01:02:40.500,-6,40.5,-13,52,4,52,-31,50
238:01:02:41.000,-6,40.6,-12,51,4,52,-26,50
238:01:02:41.500,-8,41.9,-12,51,5,52,-22,49
238:01:02:42.000,-7,40.7,-12,51,4,52,-19,49
238:01:02:42.500,-9,41.7,-13,51,4,51,-16,50
238:01:02:43.000,-9,42.9,-13,51,3,52,-15,50
238:01:02:43.500,-7,43,-14,51,3,52,-13,51
238:01:02:44.000,-9,43.4,-14,51,3,52,-13,49
238:01:02:44.500,-10,44.2,-14,51,3,52,-12,48
238:01:02:45.000,-10,43.2,-14,51,3,52,-13,48
238:01:02:45.500,-10,42.6,-14,51,3,52,-11,48
238:01:02:46.000,-10,44,-14,51,84,52,-12,46
238:01:02:46.500,-10,42.6,-14,51,117,52,-11,44
238:01:02:47.000,-9,43.3,-14,51,90,52,-11,46
238:01:02:47.500,-9,43.9,-14,51,70,52,-10,47
238:01:02:48.000,-5,44.5,-14,50,55,52,-12,48
238:01:02:48.500,-4,42.7,-13,50,43,52,-12,49
238:01:02:49.000,-5,43.1,-13,50,38,53,-12,48
238:01:02:49.500,-3,44.7,-34,51,30,53,-11,47
238:01:02:50.000,-3,45.8,-28,51,24,53,-13,43
238:01:02:50.500,1,44.3,-23,50,20,53,-13,41
238:01:02:51.000,-3,44.2,-21,50,18,53,-14,43
238:01:02:51.500,-4,44.4,-39,50,15,53,-13,44
238:01:02:52.000,-3,44.2,-32,50,13,52,-11,42
238:01:02:52.500,-7,42.1,-26,50,11,51,-71,41
238:01:02:53.000,-8,40.6,-22,50,9,51,-59,43
238:01:02:53.500,-11,41.7,-21,50,8,50,-49,45
238:01:02:54.000,-2,42.4,-18,48,7,50,-120,46
238:01:02:54.500,-2,44.2,-16,47,6,50,-173,47
238:01:02:55.000,-3,42.4,-14,47,6,51,145,46
238:01:02:55.500,-2,43.4,-13,47,6,51,114,46
238:01:02:56.000,-4,45.1,-12,48,6,51,88,41
238:01:02:56.500,-2,40.8,-11,48,5,51,69,38
238:01:02:57.000,-9,30.3,-10,48,4,51,131,38
238:01:02:57.500,-1,43,-10,48,5,50,-180,38
238:01:02:58.000,-1,41.6,-10,48,5,51,139,39
238:01:02:58.500,4,44.3,-9,48,5,51,109,40
238:01:02:59.000,3,43.3,-8,49,7,51,85,40
238:01:02:59.500,1,45.3,-7,50,9,51,69,41
238:01:03:00.000,0,46.7,-7,50,9,51,134,39
238:01:03:00.500,0,47.3,-8,51,9,51,122,37
238:01:03:01.000,0,47.6,-8,52,9,52,176,38
238:01:03:01.500,-1,49,-8,53,9,52,155,40
238:01:03:02.000,-1,48.2,-8,53,8,52,120,42
238:01:03:02.500,-2,47.2,-8,53,8,53,94,44
238:01:03:03.000,-2,47.7,-8,53,8,53,153,46
238:01:03:03.500,-1,46.4,-9,53,8,53,138,48
238:01:03:04.000,-4,47,-9,53,8,54,-175,46
